Timestamp,Location,Latitude,Longitude,Traffic Volume,Avg Speed (km/h),Weather,Rain(mm),Accident,Event,Public Transport Density,Congestion Level
114,10,-0.17336878232770134,-0.10715455638531189,-0.8760869018091993,1.2418959358960706,1,-0.6682574493739278,0,0,-0.9809764230941153,1
115,4,0.30995251485512954,0.3914099484132469,-0.5089466781466121,0.2164100723210991,3,1.0745898478009956,0,1,-0.7164691718938927,2
116,14,0.9264151505071309,0.868367323790327,-0.5171053497835585,0.9000673147044134,1,-0.6682574493739278,0,0,-1.4722041753230999,1
117,11,-1.7838318216197984,-1.4067833778824486,-0.6802787825224861,0.38732438291692767,3,1.866793164698688,0,0,-0.9431896729226549,2
118,12,-2.008165857670674,1.9735319804944969,0.31099982136649934,0.1594386354558229,0,-0.6682574493739278,0,0,-1.585564425837481,2
119,12,-2.008165857670674,1.9735319804944969,0.09071568716894703,-0.2963328594663866,3,-0.35137612261485085,0,0,1.2106550868505859,2
120,10,-0.17336878232770134,-0.10715455638531189,-0.2641865290382206,0.6721815672433087,2,-0.6682574493739278,0,1,-1.2454836742943378,1
121,12,-2.008165857670674,1.9735319804944969,0.8249961344941215,-0.2963328594663866,1,-0.6682574493739278,0,0,-0.2252414196649079,2
122,12,-2.008165857670674,1.9735319804944969,-0.23971051412738148,0.6721815672433087,2,-0.6682574493739278,0,0,0.6816405844501409,1
123,11,-1.7838318216197984,-1.4067833778824486,1.281881746163119,-1.4357615967719104,4,0.9161491844214572,0,0,-1.4344174251516395,3
124,13,-0.12047701773033298,0.5410593262580249,0.35995185118817763,-0.5811900437927676,4,-0.5098167859943894,0,0,-0.3763884203507494,0
125,13,-0.12047701773033298,0.5410593262580249,-0.9413562749047704,1.2988673727613467,2,-0.6682574493739278,0,0,-0.6408956715509719,1
126,1,-0.24814679434461676,0.6210857315226723,-0.2845832081305866,0.7291530041085849,1,-0.6682574493739278,0,0,-1.4344174251516395,1
127,14,0.9264151505071309,0.868367323790327,0.7107747315768721,-0.23936142260111043,0,-0.6682574493739278,0,0,-0.7164691718938927,2
128,3,-1.4828959196003133,-1.3459633098813757,0.7760441046724431,-0.2963328594663866,1,-0.6682574493739278,0,0,-1.3210571746372586,2
129,5,-0.47612853829875046,-1.599647014570184,-1.0922917001882784,1.4697816833571753,2,-0.6682574493739278,0,1,1.2106550868505859,1
130,0,0.6473654959072578,0.16733601367230244,1.7224500145582236,-1.4927330336371867,3,1.3914711745600725,0,0,-1.056549923437036,3
131,8,0.6510132038105156,-0.21519020349247783,-0.635406088519281,0.1594386354558229,0,-0.6682574493739278,1,0,-1.5099909254945603,2
132,15,1.2547088618011146,0.6610989341549391,0.7148540673953453,-0.23936142260111043,1,-0.6682574493739278,0,0,0.8327875851359823,2
133,2,0.9902500388142728,-0.3176240022311628,0.6944573883029793,-1.036961538714977,1,-0.6682574493739278,1,0,-0.48974867086513046,3
134,9,1.3623162449474802,-0.524092127813878,-1.4553525880323925,1.8116103045488325,2,-0.6682574493739278,0,0,-0.8676161725797341,1
135,11,-1.7838318216197984,-1.4067833778824486,-0.2641865290382206,-0.011475675140005663,4,1.549911837939611,0,0,-1.0187631732655755,2
136,4,0.30995251485512954,0.3914099484132469,1.0615976119655666,-0.5242186069274913,2,-0.6682574493739278,0,0,1.4373755878793482,3
137,13,-0.12047701773033298,0.5410593262580249,0.3395551720958117,0.10246719859054672,2,-0.6682574493739278,0,0,-1.2076969241228774,2
138,0,0.6473654959072578,0.16733601367230244,1.7061326712843308,-1.4927330336371867,4,2.500555818216842,1,0,1.2484418370220463,3
139,4,0.30995251485512954,0.3914099484132469,1.3430717834402168,-1.4927330336371867,3,-0.19293545923531236,0,0,0.8327875851359823,3
140,8,0.6510132038105156,-0.21519020349247783,1.6163872832779205,-1.4927330336371867,3,1.2330305111805342,0,0,1.135081586507665,3
141,0,0.6473654959072578,0.16733601367230244,-0.09693376048081978,-0.12541854887055803,3,1.0745898478009956,0,1,0.45492008342137863,2
142,4,0.30995251485512954,0.3914099484132469,-1.0555776778220198,1.4128102464918992,1,-0.6682574493739278,0,0,0.15262608204969574,1
143,14,0.9264151505071309,0.868367323790327,0.15598506026451808,-0.410275733196939,3,0.4408271942828417,0,0,0.5682803339357597,0
144,14,0.9264151505071309,0.868367323790327,1.4205791639912073,-0.8660472281191486,1,-0.6682574493739278,0,1,0.0014790813638542722,3
145,13,-0.12047701773033298,0.5410593262580249,0.4170625526468023,0.04549576172527053,0,-0.6682574493739278,0,1,-0.30081492000782867,2
146,14,0.9264151505071309,0.868367323790327,0.9188208583190048,-1.4927330336371867,3,0.2823865309033032,1,0,-0.6031089213795116,3
147,1,-0.24814679434461676,0.6210857315226723,0.5312839555640517,-0.06844711200528185,0,-0.6682574493739278,0,0,-0.9431896729226549,2
148,12,-2.008165857670674,1.9735319804944969,-0.38248726777394315,-0.7521043543885961,4,2.3421151548373036,1,0,-1.4722041753230999,0
149,5,-0.47612853829875046,-1.599647014570184,1.73060868619517,-1.1509044124455294,1,-0.6682574493739278,0,0,-1.4722041753230999,3
150,2,0.9902500388142728,-0.3176240022311628,-1.6633987147745253,0.4442958197822039,4,-0.03449479585577385,1,1,-0.4519619206936701,2
151,2,0.9902500388142728,-0.3176240022311628,1.5225625594530372,-0.9799901018497009,0,-0.6682574493739278,0,0,-0.8298294224082737,3
152,15,1.2547088618011146,0.6610989341549391,1.028962925417781,-0.5242186069274913,0,-0.6682574493739278,0,0,0.492706833592839,3
153,15,1.2547088618011146,0.6610989341549391,-1.4104798940291874,1.7546388676835563,1,-0.6682574493739278,0,1,-0.2630281698363683,1
154,1,-0.24814679434461676,0.6210857315226723,0.07031900807658106,-1.1509044124455294,4,2.3421151548373036,1,0,-1.0943366736084963,3
155,0,0.6473654959072578,0.16733601367230244,-0.19075848430570316,0.6152101303780324,0,-0.6682574493739278,0,0,-0.6786824217224323,1
156,4,0.30995251485512954,0.3914099484132469,0.7923614479463359,-1.1509044124455294,0,-0.6682574493739278,1,0,-0.07409441897906646,3
157,13,-0.12047701773033298,0.5410593262580249,0.7801234404909163,-0.2963328594663866,2,-0.6682574493739278,0,1,-1.0943366736084963,2
158,8,0.6510132038105156,-0.21519020349247783,-0.30497988722295255,0.04549576172527053,3,0.5992678576623801,0,1,0.3793465830784579,2
159,9,1.3623162449474802,-0.524092127813878,1.5225625594530372,-0.9799901018497009,2,-0.6682574493739278,0,0,0.7950008349645219,3
160,2,0.9902500388142728,-0.3176240022311628,-0.5823747228791295,1.0140101884349657,0,-0.6682574493739278,0,0,0.5304935837642993,1
161,5,-0.47612853829875046,-1.599647014570184,1.285961081981592,-1.4357615967719104,3,1.2330305111805342,0,1,1.2862285871935066,3
162,12,-2.008165857670674,1.9735319804944969,1.285961081981592,-0.7521043543885961,1,-0.6682574493739278,0,0,-0.7920426722368133,3
163,12,-2.008165857670674,1.9735319804944969,-0.19891715594264955,-0.23936142260111043,0,-0.6682574493739278,1,0,0.5304935837642993,2
164,14,0.9264151505071309,0.868367323790327,1.4817692012683052,-0.9230186649844248,1,-0.6682574493739278,0,1,1.0595080861647446,3
165,6,0.23335064888652038,1.3893392220629235,0.988169567233049,-1.1509044124455294,4,1.549911837939611,0,0,0.7950008349645219,3
166,12,-2.008165857670674,1.9735319804944969,-1.7123507445962036,1.1849244990307943,2,-0.6682574493739278,1,0,1.2484418370220463,1
167,3,-1.4828959196003133,-1.3459633098813757,0.08255701553200064,-0.2963328594663866,3,2.0252338280782265,0,0,0.6060670841072201,2
168,0,0.6473654959072578,0.16733601367230244,0.2375717766339819,0.2164100723210991,2,-0.6682574493739278,0,0,-0.2252414196649079,2
169,13,-0.12047701773033298,0.5410593262580249,0.29876181391107975,-0.5242186069274913,3,-0.03449479585577385,0,1,-1.4722041753230999,0
170,15,1.2547088618011146,0.6610989341549391,-0.635406088519281,-0.5242186069274913,3,1.7083525013191496,1,1,-1.3966306749801791,0
171,10,-0.17336878232770134,-0.10715455638531189,-0.03166438738524872,-1.036961538714977,3,-0.19293545923531236,1,0,0.5682803339357597,3
172,7,-0.383111986765481,-1.2515321516691895,-1.2595444687456794,1.640695993953004,2,-0.6682574493739278,0,0,-1.0943366736084963,1
173,10,-0.17336878232770134,-0.10715455638531189,-1.1126883792806443,1.4697816833571753,2,-0.6682574493739278,0,0,0.7950008349645219,1
174,15,1.2547088618011146,0.6610989341549391,1.241088387978387,-0.69513291752332,1,-0.6682574493739278,0,0,-0.07409441897906646,3
175,6,0.23335064888652038,1.3893392220629235,0.8780275001342729,-1.4927330336371867,3,1.3914711745600725,1,1,-1.3966306749801791,3
176,14,0.9264151505071309,0.868367323790327,1.7469260294690627,-1.2078758493108057,1,-0.6682574493739278,0,1,1.097294836336205,3
177,2,0.9902500388142728,-0.3176240022311628,1.2166123730675478,-0.69513291752332,1,-0.6682574493739278,0,0,0.07705258170677501,3
178,0,0.6473654959072578,0.16733601367230244,0.12742970953520574,0.3303529460516515,2,-0.6682574493739278,0,0,-0.8298294224082737,2
179,9,1.3623162449474802,-0.524092127813878,1.5103245519976176,-1.4927330336371867,3,0.7577085210419187,0,1,0.7572140847930615,3
180,10,-0.17336878232770134,-0.10715455638531189,-1.1575610732838495,-0.011475675140005663,4,0.7577085210419187,1,0,-0.6031089213795116,2
181,7,-0.383111986765481,-1.2515321516691895,0.2498097840894015,0.2164100723210991,1,-0.6682574493739278,0,1,0.45492008342137863,2
182,0,0.6473654959072578,0.16733601367230244,0.7556474255800772,-0.23936142260111043,1,-0.6682574493739278,0,0,1.5507358383937293,2
183,7,-0.383111986765481,-1.2515321516691895,0.7964407837648091,-0.2963328594663866,2,-0.6682574493739278,0,0,1.2484418370220463,2
184,14,0.9264151505071309,0.868367323790327,-0.6109300736084419,0.3303529460516515,3,-0.03449479585577385,0,0,-0.11188116915052682,2
185,9,1.3623162449474802,-0.524092127813878,-0.12140977539165893,-0.12541854887055803,3,0.7577085210419187,0,1,0.9461478356503634,2
186,1,-0.24814679434461676,0.6210857315226723,-1.018863655455761,0.7291530041085849,4,1.866793164698688,0,1,-1.6233511760089414,1
187,8,0.6510132038105156,-0.21519020349247783,-1.3003378269304111,0.9570387515696896,3,-0.35137612261485085,0,1,-1.358843924808719,1
188,4,0.30995251485512954,0.3914099484132469,0.31099982136649934,0.1594386354558229,1,-0.6682574493739278,0,1,1.0217213359932842,2
189,5,-0.47612853829875046,-1.599647014570184,0.11927103789825937,0.3303529460516515,0,-0.6682574493739278,0,0,1.4373755878793482,2
190,6,0.23335064888652038,1.3893392220629235,-0.9943876405449219,-0.18238998573583423,3,-0.19293545923531236,1,0,-1.6611379261804018,2
191,15,1.2547088618011146,0.6610989341549391,-0.48039132741729973,0.9000673147044134,2,-0.6682574493739278,0,1,1.6640960889081102,1
192,7,-0.383111986765481,-1.2515321516691895,-0.23971051412738148,-0.011475675140005663,3,0.4408271942828417,0,0,-0.754255922065353,2
193,0,0.6473654959072578,0.16733601367230244,1.4532138505389929,-1.4927330336371867,4,0.4408271942828417,0,0,1.1728683366791255,3
194,13,-0.12047701773033298,0.5410593262580249,0.559839306293364,-0.7521043543885961,4,-0.03449479585577385,0,0,0.3793465830784579,0
195,2,0.9902500388142728,-0.3176240022311628,0.4823319257423734,-0.011475675140005663,2,-0.6682574493739278,0,0,-1.6989246763518622,2
196,15,1.2547088618011146,0.6610989341549391,0.9392175374113708,-1.0939329755802534,4,-0.19293545923531236,0,0,-0.1496679193219872,3
197,12,-2.008165857670674,1.9735319804944969,0.7148540673953453,-0.23936142260111043,1,-0.6682574493739278,0,0,0.1904128322211561,2
198,11,-1.7838318216197984,-1.4067833778824486,-0.9168802599939312,1.2988673727613467,0,-0.6682574493739278,0,0,-0.07409441897906646,1
199,10,-0.17336878232770134,-0.10715455638531189,1.049359604510147,-1.3787901599066343,1,-0.6682574493739278,1,1,1.3618020875364274,3
200,5,-0.47612853829875046,-1.599647014570184,-0.19891715594264955,-0.23936142260111043,1,-0.6682574493739278,1,0,1.324015337364967,2
201,5,-0.47612853829875046,-1.599647014570184,0.7026160599399257,-0.18238998573583423,1,-0.6682574493739278,0,0,1.6640960889081102,2
